id,V1,V2,V3,V4,V5,Class
2571,137.694226,240.291667,107.395833,852.1875,32.38567,1
2572,116.607345,240.494382,109.696629,846.696629,32.68998,1
2573,97.075,251.4,122.8,635.1,11.651609,1
2574,114.570866,218.395833,99.520833,448.729167,12.353025,1
2575,131.03493,197.825397,88.936508,332.587302,24.435486,1
2576,133.690114,214.454546,95.484848,415.333333,11.885357,1
2577,125.297923,253.708955,143.828358,470.276119,17.94521,1
2578,134.756719,245.933333,127.111111,562.177778,14.674476,1
2579,134.763605,241.837838,110.972973,782.310811,24.102123,1
2580,132.372596,229.307692,109.692308,584.153846,24.574034,1
2581,117.211539,244.956522,154.826087,389.869565,28.670279,1
2582,130.145161,188.774194,89.935484,414.935484,36.446988,1
2583,120.037842,244.772222,117.588889,836.488889,22.979042,1
2584,136.005263,289.125,165.083333,428.166667,15.362235,1
2585,129.040508,238.906977,117.178295,643.403101,24.390115,1
2586,117.109948,286.416667,163.833333,430.666667,25.084718,1
2587,132.142797,228.073333,112.966667,425.22,15.208062,1
2588,123.115049,242.778626,123.167939,452.442748,12.307034,1
2589,137.458175,235.424242,107.30303,775.424242,34.958089,1
2590,107.145833,243,111.166667,683.75,18.840707,1
2591,134.727994,246.724138,115.827586,673.149425,23.454141,1
2592,134.947989,268.340659,131.32967,747.230769,23.187209,1
2593,129.295455,236,127,339,24.406678,1
2594,129.716854,265.178571,147.5,231.928571,14.862765,1
2595,115.161928,224.431373,121.313726,421.705882,17.561185,1
2596,115.763099,261.424779,129.460177,771.035398,27.342366,1
2597,127.155898,207.09434,104.632076,339.509434,23.440365,1
2598,136.054291,201.055556,93.944444,188.333333,13.450268,1
2599,139.649447,231.941177,106.882353,753.647059,41.829155,1
2600,131.771062,200.463768,100.304348,240.101449,16.007612,1
2601,127.445411,227.661539,110.492308,445.261539,18.356883,1
2602,123.424354,282.423077,190.192308,427.442308,19.821047,1
2603,128.329365,250.375,121.375,914.125,20.650529,1
2604,168.760417,228.5,104.666667,769.833333,9.441339,1
2605,129.210066,252.347826,114.226087,780.217391,23.885812,1
2606,117.67052,239.584615,112.369231,803.476923,26.724516,1
2607,122.087167,284,176.076923,303.788462,24.543849,1
2608,130.25,256.476923,153.169231,429.707692,23.371272,1
2609,118.340233,238.445206,114.273973,762.452055,19.110528,1
2610,124.934955,233.414414,108.684685,789.207207,24.144716,1
2611,97.819444,244.111111,118.333333,882.333333,14.309627,1
2612,136.541397,268.680412,130.28866,738.762887,14.333753,1
2613,137.149552,208,104.923077,366.054945,32.80093,1
2614,90.346154,258,159.2,425.6,21.775215,1
2615,147.320652,234.608696,107.652174,768.652174,28.576234,1
2616,135.563095,231.433962,111.54717,767.113208,15.21623,1
2617,119.881253,238.038462,109.884615,596.814103,20.014848,1
2618,138.00945,239.547945,113.383562,495.054795,16.836135,1
2619,149.645833,231.25,100.916667,744.083333,26.047499,1
2620,119.303688,200.482759,107.517241,405.206897,38.791862,1
2621,129.647982,228.892857,108.464286,534.982143,19.48256,1
2622,131.947993,228.275362,111.391304,544.942029,23.774672,1
2623,114.038356,232.217391,108.630435,704.326087,14.000354,1
2624,126.947977,243.272727,108.954546,687.090909,10.926974,1
2625,152.536164,243.675,109.125,686.375,19.737021,1
2626,133.862559,229.849057,99.075472,739.358491,31.478405,1
2627,92.1875,232.5,103.5,510,22.652569,1
2628,115.907609,250.582609,112.382609,778.608696,30.152969,1
2629,117.799342,234.947368,127.421053,365.684211,29.341999,1
2630,114.430693,248.333333,121.647059,529.470588,16.212853,1
2631,114.387795,228.53125,110.90625,526.21875,28.379525,1
2632,111.330882,234.764706,105.352941,885.941177,16.234015,1
2633,130.868502,230.414634,102.341463,727.292683,27.258452,1
2634,110.672185,238.894737,116.736842,565.368421,15.630604,1
2635,118.905548,237.273684,110.378947,815.757895,34.249264,1
2636,145.818182,251.333333,118.777778,442,23.862776,1
2637,121.527311,269.233333,144,428.5,26.53595,1
2638,135.021347,238.25974,114.532468,568.831169,21.213188,1
2639,137.566606,241.333333,111.492754,775.956522,29.763875,1
2640,134.529817,229.254546,106.872727,590.781818,16.520801,1
2641,141.286,250.8125,140.59375,395.75,17.479424,1
2642,150.996296,218.117647,99.705882,735.647059,25.295349,1
2643,126.752492,260,136.06579,507.56579,17.499288,1
2644,100.15,243.8,111,764.8,30.13702,1
2645,121.391093,304.736264,199.395604,435.098901,24.209058,1
2646,128.242336,278.209302,160.162791,468.255814,17.053696,1
2647,128.583649,244.584746,115,705.771186,12.760596,1
2648,133.814324,222.726316,104.642105,528.010526,24.596525,1
2649,123.823348,248.288344,125.08589,554.907976,21.775463,1
2650,168.8375,252,122,580,17.843766,1
2651,150.540541,304.785714,194.857143,444.071429,18.908615,1
2652,144.229167,246.666667,116.666667,823.666667,33.00505,1
2653,133.195302,231.657754,120.786096,452.037433,29.648156,1
2654,137.564835,255.052632,115.684211,835.736842,39.194506,1
2655,123.719259,275.178571,163.628571,462.05,14.979578,1
2656,113.952485,239.767442,112.976744,568.639535,15.594272,1
2657,114.25,336.8,228,443.466667,12.638389,1
2658,139.790476,255.333333,121.333333,722.363636,16.805537,1
2659,125.390524,243.433071,116.299213,757.188976,21.073567,1
2660,132.819765,253.198718,139.923077,454.98718,14.901864,1
2661,149.078125,280.5,160.166667,456.166667,36.59567,1
2662,139.074419,244.666667,115.259259,752.740741,25.360663,1
2663,108.394531,254.625,117.6875,895,27.959793,1
2664,118.5299,252.763158,121.789474,626,18.520128,1
2665,103.830357,273.857143,158.142857,474.428571,11.745603,1
2666,110.133508,209.291667,103.458333,473.208333,19.772139,1
2667,131.51989,242.434783,113.76087,682.173913,26.115609,1
2668,149.442359,244.148936,112.87234,609.851064,18.158574,1
2669,129.991961,264.282051,147.974359,472,21.022795,1
2670,144.450704,248,114,876,26.981475,1
2671,113.713877,251.954546,118.840909,801.681818,32.625821,1
2672,140.554645,247.782609,129.869565,503.26087,25.529922,1
2673,130.53771,241.777778,120.377778,527.933333,17.104385,1
2674,122.808547,266.486487,147.378378,486.527027,16.711578,1
2675,122.016372,244.369863,113.910959,708.130137,17.282091,1
2676,137.323171,244.064516,114.806452,733.612903,30.662338,1
2677,124.029412,244.0625,117.34375,634.84375,25.845526,1
2678,144.197708,245,119.954546,595.590909,14.236564,1
2679,137.038745,231.588235,114.862745,462.813726,29.822822,1
2680,137.671617,244.552632,116.026316,709.421053,23.745258,1
2681,123.396867,244.104167,107.6875,685.958333,29.827513,1
2682,125.000746,244.523438,113.40625,728.4375,12.295827,1
2683,118.945993,226.388889,112.805556,461.305556,36.965815,1
2684,142.888889,235.114286,113.342857,728.257143,24.091492,1
2685,117.2975,237.32,111.52,681.16,29.824822,1
2686,109.039931,248.527778,125.861111,582.583333,24.240691,1
2687,143.98125,244.5,114.1,743.5,31.99203,1
2688,125.01017,238.756757,118.432432,584.45946,20.177771,1
2689,109.853293,244.595238,115.142857,748.928571,13.629367,1
2690,151.236221,252.8125,115.5,884.6875,16.009763,1
2691,117.843836,256.195652,117.108696,901.195652,22.053767,1
2692,125.837548,242.304878,116.414634,587.743902,24.560749,1
2693,110.853086,243.705882,117.411765,546.921569,17.230129,1
2694,134.013909,242.744186,119.406977,556.709302,23.401754,1
2695,136.036467,230.884615,112.051282,544.525641,23.576975,1
2696,120.603922,233.90625,109.46875,595.96875,16.507101,1
2697,120.518438,262.37931,120.103448,914.793103,38.86802,1
2698,131.230325,179.894569,73.955272,179.169329,6.236749,1
2699,143.163968,188.354839,79.193548,345.322581,16.182621,1
2700,135.074742,204.734694,88,456.938776,29.456283,1
2701,111.944773,202.125,84.09375,384.71875,26.02656,1
2702,122.230636,243.13587,114.190217,656.695652,14.01551,1
2703,125.298411,235.58256,106.977737,681.912802,9.441092,1
2704,125.816594,196.222222,85.236111,353.152778,23.232504,1
2705,122.513906,181.75,77.923077,266.519231,15.912331,1
2706,129.343603,229.165899,102.133641,660.797235,10.316183,1
2707,129.167916,205.476191,92.738095,395.261905,28.841983,1
2708,104.253125,193.35,85.45,416.05,31.572575,1
2709,123.7,233.7375,109.8375,717.825,9.276575,1
2710,131.429787,183.933333,81.4,230.466667,4.787019,1
2711,133.28394,180.402778,75.013889,270.458333,14.020708,1
2712,110.567944,206.111111,86.555556,535.611111,33.987289,1
2713,117.893401,208.108108,91.108108,483.891892,39.768688,1
2714,134.480712,187.835294,81.894118,361.4,16.488536,1
2715,132.250805,185.929936,77.764331,285.273885,20.931731,1
2716,126.832962,191.520468,81.023392,237.888889,19.904326,1
2717,134.776596,196.333333,87.833333,351.333333,9.30883,1
2718,131.682446,196.78125,87.4375,358.140625,30.602734,1
2719,110.301047,191.083333,81.916667,368.25,20.506732,1
2720,124.224601,197.518182,86.477273,392.490909,27.879986,1
2721,146.589342,182.9,77.9,343.5,12.165114,1
2722,133.224242,197.25,88.846154,374.817308,17.657407,1
2723,119.040862,206,93.223529,421.388235,18.53492,1
2724,121.911411,218.119048,96.047619,583.02381,27.476232,1
2725,135.464321,188,83.107692,332.138462,18.909151,1
2726,108.886029,192.764706,83,316.882353,17.179089,1
2727,115.703057,205.206897,85.241379,476.344828,27.14413,1
2728,131.66313,229.184524,103.910714,665.75,10.313906,1
2729,132.223214,214,97.857143,570.285714,23.266864,1
2730,138.041551,196.217391,77.217391,344.782609,10.835948,1
2731,127.842566,210.255814,86.976744,473.534884,41.473743,1
2732,123.318888,205.742268,87.443299,420.773196,34.534811,1
2733,117.156146,206.368421,93.842105,555.684211,33.503049,1
2734,138.112527,194.966667,83.366667,358.733333,14.90548,1
2735,110.128134,260.355556,117.4,723.977778,16.917315,1
2736,115.67,216.947368,88.210526,532.210526,38.169762,1
2737,135.514154,193.7,83.9,323.272727,10.845954,1
2738,128.781437,194.476191,89.333333,336.952381,10.893007,1
2739,135.572917,202.041667,84.291667,338.75,26.428625,1
2740,120.819366,207.18018,93.234234,445.306306,28.284073,1
2741,122.572243,228.636364,100.151515,609.454546,16.429721,1
2742,120.003405,201.693694,90.783784,443.252252,23.994139,1
2743,133.489679,192.518182,83.154545,326.345455,22.419361,1
2744,132.963158,205.875,86,384.5,15.740076,1
2745,138.30543,203.857143,89.857143,421.357143,26.36099,1
2746,141.615108,204.657143,91.285714,448.885714,24.37955,1
2747,123.32992,201.27907,89.813953,374.046512,26.167844,1
2748,110.555276,200.96,91.2,522.96,32.160697,1
2749,129.964076,251.350516,124.237113,640.43299,18.173343,1
2750,135.945652,192.02439,84.353659,203.121951,7.112423,1
2751,129.494065,192.465116,82.44186,242.465116,13.947634,1
2752,119.359177,195.65,84.925,292.925,17.222369,1
2753,130.859599,175,81.363636,241.863636,13.459459,1
2754,142.510417,188.333333,86.833333,450,20.087828,1
2755,114.032609,253.557692,118.634615,689.096154,19.439664,1
2756,115.434109,262.087719,144.894737,562.403509,14.814727,1
2757,128.993031,222,101.777778,479.944444,49.531758,1
2758,134.604061,206.6,97.76,332.56,15.458021,1
2759,123.418026,200.657534,90.109589,321.438356,22.24396,1
2760,134.495913,191.673913,88.195652,322.413044,24.406529,1
2761,129.857644,275.8,146.855556,645.788889,33.406041,1
2762,143.497685,267.703704,149.37037,568.925926,15.149461,1
2763,134.82948,258.727273,133.590909,602.227273,14.797252,1
2764,123.882637,267.589744,132.153846,612.794872,28.801253,1
2765,115.841912,200.441177,87.323529,366.117647,36.643058,1
2766,141.116848,204,93.130435,509.73913,26.603758,1
2767,116.461635,278.72,141.866667,718.266667,24.15316,1
2768,131.616396,274.891089,157.376238,516.950495,23.109848,1
2769,131.746667,183.874286,78.205714,237.24,13.889472,1
2770,121.781321,196.572727,86.163636,363.963636,33.015453,1
2771,146.686869,197.8,86.8,320.8,9.255139,1
2772,120.588453,283.4,140.411765,776.788235,17.906655,1
2773,112.850394,290.125,145.4375,807.5,16.971368,1
2774,113.50625,251.6,128.5,490.8,17.90782,1
2775,125.041712,292.310345,187.344828,429.741379,9.577644,1
2776,129.339599,283.22973,179.013514,397.655405,11.546837,1
2777,125.882353,260.117647,148.823529,357.411765,24.566272,1
2778,107.752101,194.4,82.266667,307.6,15.869748,1
2779,100.882813,199.875,88.208333,466.583333,21.888884,1
2780,133.933678,210.178082,94.520548,408.027397,24.778327,1
2781,130.151976,186.922705,82.086957,282.541063,18.717771,1
2782,115.6875,208.083333,95.777778,425.527778,42.710915,1
2783,114.179389,225.757576,98.424242,455.484849,15.487013,1
2784,132.422464,202.885058,101.229885,242.793103,21.763092,1
2785,124.678832,308.742857,204.628571,387.485714,7.588606,1
2786,130.803534,195.213483,84.449438,329.876405,19.980081,1
2787,110.086539,211,93,420.615385,31.143303,1
2788,112.562796,196.415094,88.207547,334.169811,17.054558,1
2789,130.473492,289.043478,169.594203,491.42029,16.239672,1
2790,121.022022,297.253968,192.428571,414.698413,9.437973,1
2791,130.557305,201.920792,87.326733,183.004951,8.40271,1
2792,130.361404,190.533333,87.111111,308.3,21.222211,1
2793,131.550802,185,76.166667,217,11.700082,1
2794,123.00687,252.5,143.792683,313.548781,32.354422,1
2795,132.09811,271.114286,134.071429,657.257143,23.108246,1
2796,119.725844,205.685185,92.388889,421.416667,28.541013,1
2797,114.784091,291.636364,165.636364,648.727273,21.986848,1
2798,134.891753,181.622951,77.557377,242.229508,10.138678,1
2799,129.222222,187.253731,81.477612,300.701493,16.179586,1
2800,128.273727,248.627145,113.907956,691.063963,9.934655,1
2801,125.43362,289.343284,181.223881,361.089552,12.039902,1
2802,124.968504,269.75,137.25,544,17.448026,1
2803,128.183051,194.108108,85.027027,372.108108,26.942896,1
2804,118.257129,202.085938,90.210938,360.375,21.284988,1
2805,137.197708,202.636364,92.363636,388.454546,27.9378,1
2806,146.765957,210,92.666667,550.333333,34.377399,1
2807,103.131944,198.888889,87.111111,412.666667,21.899321,1
2808,118.583582,195.309524,88.285714,334,24.008466,1
2809,117.124122,253.537037,116.851852,715.037037,19.086188,1
2810,129.469537,258.615942,129.992754,597.586957,21.27599,1
2811,126.705186,275.892857,161.178571,455.214286,15.353062,1
2812,130.40677,187.383178,80.738318,220.308411,13.679038,1
2813,120.190675,214.288889,95.277778,570.066667,31.153917,1
2814,134.301282,250,134.1,284.2,19.512752,1
2815,131.758087,194.282609,84.565217,315.601449,14.167964,1
2816,135.118885,184.446602,81.359223,266.38835,10.91921,1
2817,144.92132,197.8,85.92,353.96,14.99632,1
2818,134.346997,198.545455,86.272727,402.045455,28.514169,1
2819,120.658065,197.627119,85.254237,340.813559,14.19722,1
2820,129.287,250.763867,115.939778,718.908082,9.627593,1
2821,123.401931,199.228571,87.628571,309.828571,16.520996,1
2822,118.72973,275.428571,159.714286,453.571429,6.123308,1
2823,134.727848,245.9,129,280.3,18.629278,1
2824,124.121167,204.928571,88.892857,435.154762,25.550326,1
2825,134.711635,204.067797,92.785311,370.333333,19.206854,1
2826,130.713247,238.240506,109.417722,690.708861,8.728709,1
2827,120.884817,259.333333,138.333333,425.333333,15.250455,1
2828,115.005054,212.045977,95.804598,377.505747,18.750759,1
2829,118.336735,206.945946,92.108108,457.864865,23.287105,1
2830,117.007353,210.970588,90.029412,538.5,31.770751,1
2831,123.137845,248.68,115.64,544.36,39.482052,1
2832,128.131068,232.538462,111.230769,341.923077,24.668932,1
2833,131.502774,198.681319,89.032967,262.725275,15.637034,1
2834,112.595238,190.285714,83.285714,355.142857,31.16673,1
2835,115.888379,208.243902,92.731707,531.439024,35.467474,1
2836,117.6875,187.68,82.4,332.4,48.230049,1
2837,134.576471,193.78125,86.21875,401.96875,28.30441,1
2838,135.192961,202.038462,90.384615,477.346154,36.942998,1
2839,107.539773,219.909091,89.636364,562.272727,32.012394,1
2840,133.293982,195.966887,84.735099,330.082782,20.08743,1
2841,117.665563,182.842105,85.473684,350.157895,20.452499,1
2842,120.88526,205.826667,94.773333,513.133333,35.09346,1
2843,134.53753,184.653846,80.480769,337.730769,19.801904,1
2844,135.630682,201.090909,79.545455,464.818182,28.867323,1
2845,130.557831,195.923077,87.25,437.865385,30.526058,1
2846,136.413462,216.769231,101.846154,628.076923,37.176375,1
2847,136.433333,203.470588,83.470588,433.470588,20.018331,1
2848,113.398821,229.4375,102.09375,655.625,35.883873,1
2849,116.75873,214.226891,95.621849,549.008403,34.473454,1
2850,113.666667,207.555556,88.166667,479.277778,43.438512,1
2851,135.328125,212.5,87.211538,485.269231,33.506882,1
2852,137.617188,218.3125,100.3125,604.6875,33.517719,1
2853,137.047382,185.894737,79.197368,256.434211,11.659083,1
2854,137.394567,214.195876,93.041237,535.680412,24.400226,1
2855,112.103053,215.773913,95.669565,581.8,29.360576,1
2856,124.990552,195.209302,84.05814,399.848837,31.954709,1
2857,116.049858,208.727273,93.886364,495.795455,40.323914,1
2858,155.068182,203.571429,86.857143,477.857143,6.726433,1
2859,114.769531,202.0625,88.6875,492.75,18.685619,1
2860,142.223577,195.096774,86.193548,413.580645,22.530774,1
2861,133.822857,225.090909,98.181818,643.363636,25.242297,1
2862,146.239583,211.666667,96.5,582.583333,14.876342,1
2863,140.153153,203.821429,94,414.178571,13.270489,1
2864,140.834118,184.481482,75.87037,316.703704,11.614596,1
2865,137.980114,216.409091,97.863636,597.636364,38.664054,1
2866,132.266667,194.766667,84.5,318.2,19.10032,1
2867,140.224374,193.872727,84.527273,462.327273,29.360208,1
2868,136.005988,218.904762,96.52381,582.333333,21.49524,1
2869,118.794251,202.216868,90.783133,442.698795,31.430897,1
2870,140.616314,205.761905,92.119048,487.833333,21.153955,1
2871,142.949029,200.576923,86.961538,431.038462,19.287186,1
2872,121.2527,204.655172,89.310345,493.344828,31.493049,1
2873,132.515758,204.595238,91.809524,431.825397,20.494911,1
2874,130.304688,196.25,78,313.75,32.368424,1
2875,125.886905,211.714286,91.761905,523.619048,36.727964,1
2876,107.630252,204.066667,94.533333,413.2,16.304601,1
2877,115.465368,214.965517,94.862069,533.344828,31.111017,1
2878,108.5625,207.727273,93.181818,504.454546,38.869138,1
2879,142.48803,203.088235,91.044118,414.911765,19.867397,1
2880,143.374252,206.190476,91.952381,455.52381,21.579574,1
2881,116.473913,206.482759,91.62069,408.310345,16.613963,1
2882,112.99373,203.525,94,410.5,22.577076,1
2883,136.049614,216.140351,96.842105,503.421053,34.28748,1
2884,126.593276,204.603448,91.413793,401.293103,24.387119,1
2885,134.861472,207.758621,90.344828,533.896552,36.457491,1
2886,104.736842,214.105263,95.263158,558.631579,31.780236,1
2887,125.042832,214.75,95.305556,444.902778,23.274591,1
2888,123.049652,222.152778,100.402778,617.916667,29.389778,1
2889,117.568628,216.54902,97.196078,644.843137,39.397842,1
2890,130.662214,213.969697,96.045455,649.030303,32.699975,1
2891,113.258364,210.588235,90.852941,435.411765,33.884051,1
2892,123.522523,228.214286,105,590.857143,32.724889,1
2893,133.781609,223.309859,99.112676,552.056338,30.487489,1
2894,131.366112,186,82.738095,273.642857,17.180052,1
2895,122.722906,230.705882,105.352941,736,26.37811,1
2896,116.834601,227.424242,104.515152,736.348485,21.862182,1
2897,139.156576,217.366667,98.733333,590.3,22.595698,1
2898,115.750696,221.866667,103.6,624.088889,17.869845,1
2899,116.315341,208.545455,93.818182,511.954546,21.134409,1
2900,116.964844,222.6875,96.4375,498.6875,29.654719,1
2901,130.45614,214.735294,95.955882,494.794118,33.338865,1
2902,122.204199,219.040404,97.69697,583.383838,25.660797,1
2903,127.872443,194.807692,88.346154,340.692308,24.317085,1
2904,137.492593,231.529412,106.941177,676.647059,36.431953,1
2905,116.390777,200.846154,91.384615,357.423077,19.258903,1
2906,133.379139,191.026316,90,319.973684,18.096865,1
2907,134.213395,181.642487,79.290155,262.92228,16.537282,1
2908,144.776786,186.952381,88.571429,303.095238,13.393741,1
2909,128.049367,192.375839,83.637584,315.288591,23.835723,1
2910,123.526627,203.34375,90.984375,419.28125,20.884728,1
2911,116.980057,195.045455,85.787879,376.727273,39.672433,1
2912,112.62931,216.448276,96.448276,531.034483,33.530152,1
2913,147.534682,190.227273,86.363636,327.5,8.421735,1
2914,140.772152,207.52,93.88,448.28,22.859081,1
2915,122.2457,203.313726,89.705882,412.705882,35.813928,1
2916,131.341254,180.614583,80.333333,270.125,22.705368,1
2917,134.23718,182.2,74.9,291.7,23.612444,1
2918,133.114713,171.671053,70.5,218.289474,13.563403,1
2919,127.551971,175.875,71.147727,234.284091,16.469795,1
2920,127.621182,169.131004,67.445415,174.489083,9.037029,1
2921,132.673154,179.874016,77.76378,261.503937,19.718664,1
2922,116.388776,186.564516,79.709677,299.951613,22.054681,1
2923,139.808036,175.285714,78.714286,270.285714,9.641534,1
2924,130.971532,168.085714,69.628571,207.504762,12.195624,1
2925,130.205947,203.798246,88.631579,380.885965,22.950643,1
2926,89.8125,190.8,83.2,354.8,8.704022,1
2927,145.590551,191.5,91.4375,398.0625,14.491377,1
2928,132.253933,206.196429,96.142857,421.446429,25.976484,1
2929,116.051044,200.351852,87.833333,440.722222,34.846794,1
2930,127.326087,177.419753,77.82716,276.444444,21.620241,1
2931,112.673913,196.652174,89.826087,399.391304,22.251017,1
2932,131.503958,199.461539,88.398601,389.748252,24.943012,1
2933,112.684676,205.734375,91.40625,419.6875,23.898528,1
2934,136.485952,202.030303,87.767677,366.868687,19.644675,1
2935,117.966929,197.65,82.925,308.025,18.612832,1
2936,137.929237,195.529412,81.676471,296.529412,13.537242,1
2937,134.142023,210,95.353846,460.169231,16.314005,1
2938,120.456728,209.672566,92.575221,402.557522,25.389086,1
2939,142.054688,204.75,90.625,375.125,18.261875,1
2940,114.388577,211.104478,92.656716,638.507463,24.058902,1
2941,118.061956,218.092308,100.723077,513.123077,18.903404,1
2942,126.207763,234.8,117.672727,454.763636,22.496457,1
2943,123.307558,269.825688,148.513762,385.59633,15.628779,1
2944,123.034234,209.657143,92.542857,702.028571,23.167641,1
2945,136.981482,217.588235,101.882353,671,44.554154,1
2946,117.434132,209.952381,91.380952,608.880952,30.496124,1
2947,156.667969,216.5,91.0625,589.125,11.479431,1
2948,124.118785,207.164835,89.835165,560.054945,28.757383,1
2949,183.28125,270,146,430,29.5,1
2950,138.396025,202.804878,91.878049,547.195122,36.26361,1
2951,118.646018,262.697674,143.813954,500.697674,21.936508,1
2952,104.302083,270,146,430,154.573248,1
2953,119.126126,203.428571,92.142857,498.142857,27.22094,1
2954,144.387589,200.258065,88.693548,530.258065,19.281231,1
2955,109.219409,213.4,95.2,562.2,12.808678,1
2956,130.686833,217.132076,100.735849,535.207547,14.519527,1
2957,135.878136,203.685714,92.628571,460.371429,28.604039,1
2958,115.830421,241.459016,122.360656,535.311475,15.87019,1
2959,121.169643,197.785714,91.607143,525.75,22.500879,1
2960,112.19802,214.81579,96.236842,686.789474,37.235866,1
2961,120.046575,223.108696,107.304348,659.326087,20.2151,1
2962,129.926391,218.942857,97.342857,640.4,29.926659,1
2963,121.591608,199.244444,87.888889,449.466667,21.252555,1
2964,116.071046,206.212766,89.340426,560.723404,28.631547,1
2965,119.393387,196.618182,87.290909,458.654546,28.694481,1
2966,131.920561,208.074074,92.740741,626,21.628995,1
2967,136.964286,215,100.285714,676.428571,24.674204,1
2968,134.695716,202.517647,92.482353,509.152941,26.121187,1
2969,115.696759,228.333333,106.666667,757.407407,21.880584,1
2970,118.117347,205.702703,90.486486,524.72973,30.807634,1
2971,139.903587,201.892857,88.428571,471.928571,21.073729,1
2972,121.773307,269.9375,140.96875,547.21875,36.654945,1
2973,124.8223,292.967033,177.483517,313.67033,19.489029,1
2974,97.910714,211,91,501,17.577815,1
2975,133.764398,290.583333,157.666667,517.75,22.528647,1
2976,137.858628,186.491803,83.508197,387.081967,16.861642,1
2977,124.621897,210.646465,96.171717,627.49495,18.504433,1
2978,132.659563,209.39823,104.548673,225.99115,14.277356,1
2979,127.601911,191.8,82.95,421.375,23.189383,1
2980,124.441558,268.587629,150,421.659794,15.87499,1
2981,128.360577,184.651515,77.439394,335.606061,15.907684,1
2982,108.261993,199.352941,89.352941,504.764706,23.158044,1
2983,130.363281,199.8125,83,434.375,51.053893,1
2984,127.608029,176,73.689655,275.632184,12.686635,1
2985,125.481827,198.251852,86.274074,488.992593,25.247185,1
2986,124.01087,234.608696,112.304348,315.347826,43.03812,1
2987,130.262038,202.904459,91.299363,391.369427,20.700008,1
2988,133.846774,178.126984,71.285714,263.111111,11.394393,1
2989,127.48125,259.6,152.4,244.8,17.934325,1
2990,130.147143,197.5,81.113636,257.931818,20.414038,1
2991,123.080201,231,117.8,299.96,26.159694,1
2992,132.956364,193.211539,84.855769,331.855769,15.41539,1
2993,104.20625,202.9,93.4,611.4,18.427154,1
2994,135.137833,211.969697,94.818182,597.606061,26.170119,1
2995,120.962121,238.12,112.64,667.6,18.701968,1
2996,136.390729,184.403509,79.719298,356.842105,15.524165,1
2997,115.672269,182,77.133333,309.6,23.038711,1
2998,137.380252,193.7,84.833333,300.833333,12.870984,1
2999,128.819836,188.637681,83.507246,387.304348,23.796219,1
3000,136.552632,272.058824,142.470588,465.823529,15.346517,1
3001,96.723214,269.857143,140,452.714286,20.663485,1
3002,130.696562,213.714286,95.595238,437.714286,31.955823,1
3003,128.19546,200.469027,83.80531,497.539823,24.754457,1
3004,130.24159,212.97561,94.731707,400.731707,24.410309,1
3005,125.51676,225.964602,109.247788,625.053097,22.291117,1
3006,97.267857,198,81.428571,507.857143,15.041439,1
3007,111.208571,210.848485,91.318182,562.833333,29.889823,1
3008,135.10969,203.55914,91.924731,544.182796,28.639449,1
3009,127.537954,271.894737,146.368421,538.789474,15.109572,1
3010,141.336815,267.125,144.458333,553.041667,22.577644,1
3011,131.458498,295.75,172.375,388.75,27.143139,1
3012,123.524416,255.033898,138.372881,588.305085,28.84446,1
3013,144.271845,229.846154,105.923077,641.307692,18.397967,1
3014,127.390119,252.144144,125.342342,698.738739,24.797012,1
3015,127.022647,232.426966,111.775281,560.460674,20.082842,1
3016,134.454984,192.153846,83.230769,435.025641,19.79992,1
3017,139.325137,195.782609,80.608696,441.434783,21.784474,1
3018,130.45055,237.333333,113.964912,775.140351,24.880966,1
3019,108.639423,193.384615,79.230769,406.307692,22.604131,1
3020,103.151786,257.714286,136.285714,575.142857,27.440474,1
3021,112.280528,249.473684,127.157895,635.473684,14.224749,1
3022,125.358669,248.072072,121.324324,691.216216,26.393681,1
3023,126.511021,248.163756,112.534935,758.194323,8.155691,1
3024,129.98184,235.903846,111.038462,787.153846,20.788453,1
3025,127.364351,247.666667,137.142857,436.742857,14.96683,1
3026,120.056047,237.348837,118.930233,613.023256,22.671592,1
3027,137.849415,241.837209,112.441861,677.069767,26.642557,1
3028,129.986155,251.202454,118.619632,704.576687,6.753997,1
3029,120.947917,252.333333,109.958333,822.375,25.618969,1
3030,154.725,250.4,112.9,689.5,20.512435,1
3031,128.279188,236.8,113.28,712.04,25.704474,1
3032,117.475,246.051724,115.482759,622.293103,20.739079,1
3033,122.270383,246.289474,117.986842,768.302632,24.171579,1
3034,127.397019,233.258065,110.946237,706.709677,22.736442,1
3035,137.698225,237.441861,126.116279,441.627907,16.133938,1
3036,127.841639,236.105263,123.140351,521.824561,21.822474,1
3037,111.328947,251.578947,126.157895,726.157895,28.094912,1
3038,95.367816,251.727273,123.636364,621.818182,15.429927,1
3039,143.75,251.846154,117.615385,894.461539,22.93598,1
3040,130.305719,248.860465,123.918605,589.790698,24.475032,1
3041,105.796209,247.125,116.925,688.2,12.587295,1
3042,101.7,249.517241,114.965517,765.413793,8.123599,1
3043,141.5,227.863636,102.909091,664.409091,25.830543,1
3044,124.885417,240.25,118.388889,485.25,17.847347,1
3045,125.166667,247.5,113.25,797,21.828522,1
3046,133.786374,239.828221,113.141104,569.141104,30.33196,1
3047,128.063404,244.105263,111.350877,751.491228,8.17461,1
3048,116.478082,301.434783,183.76087,527.869565,14.534052,1
3049,135.124336,251.966387,133.487395,441.067227,22.364968,1
